"DIVISION","SPORDER","PUMA","REGION","STATE","ADJINC","PWGTP","CIT","COW","GCL","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","ANC","ANC1P","ANC2P","ESR","HICOV","HISP","INDP","MSP","NATIVITY","OC","OCCP","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","WAOB","Class"
0,-0.695114091511716,-0.740636461183489,0,0,0,-0.423402769120447,-0.48605149026801,0.255829176728882,0.55328517844328,-0.440684425907966,-0.777475357850813,0.446167284788882,0.608857765963991,0.483019515778674,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,2.43710550732351,0.526377013128025,0.157121783650554,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.73384759309876,-0.36416281671024,0.264583687432636,0.671249181800652,0.267702418304775,0.699541689460543,0.679877358527542,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.27456392637561,-0.386944017708333,-0.193789333318037,-0.126635570160144,0.955482905855295,-0.152666226812219,-0.451796206396106,-0.0163239031697064,0.35802313143586,0.881025905578381,-0.267494978384132,-0.801925978495574,-0.900392991253461,0.600294180405597,-0.764561780132954,-0.145882591865996,-0.211434910820447,0.88475412427282,0.328118041310186,-0.467275842358633,-0.17824928425232,1.14595601921135,-0.0533700231130313,-0.198369318389056,-0.45965798190454,0.0997111035075438,-0.011879472979158,0.766103794393557,-0.568191765882011,0.814355314290173,0.428434033310302,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
0,-0.695114091511716,-1.9011466215121,0,0,0,-0.660953077185078,-0.48605149026801,-0.876005234249922,0.55328517844328,2.32914869064312,1.28591652610728,-2.24079273713356,-1.64203935170083,-2.06983026284105,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.579065768292116,0.526377013128025,-0.390458411509326,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.694119311128187,-0.36416281671024,0.264583687432636,-1.04992300763831,-1.82071500218307,-1.03345946664423,-0.937593955038257,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.157796042082938,-0.386944017708333,-0.70715273286852,-0.126635570160144,0.955482905855295,-0.152666226812219,1.40356025044411,-0.606111435888042,-1.21116433951768,-1.26909672618019,1.25832182037767,-0.801925978495574,-0.968084227743494,0.600294180405597,1.32703589258252,-0.145882591865996,-0.211434910820447,-1.43654238200111,-0.112433483060891,-0.467275842358633,-0.17824928425232,-0.990034754805882,-0.614985466023529,-0.525388652032721,-0.45965798190454,-1.24846403884646,-0.297254355169804,-1.18586242078735,-0.568191765882011,-1.22768083385441,-1.37818525949623,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
0,0.288018121769512,2.29806777441379,0,0,0,-0.555375162489686,-0.48605149026801,2.51949799868649,0.55328517844328,2.32914869064312,1.28591652610728,-2.24079273713356,-1.64203935170083,0.483019515778674,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.579065768292116,0.526377013128025,-0.938038606669206,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.728620187576316,-0.36416281671024,0.264583687432636,-1.04992300763831,0.267702418304775,-1.03345946664423,-0.937593955038257,0.216580031172601,-0.122179654159645,-0.0798230938969028,0.374146541917009,-0.386944017708333,0.576255766007687,1.83191484866036,-1.04634882024037,-0.152666226812219,4.51401078102917,-0.606111435888042,0.750319999174245,-0.607520531792938,1.25832182037767,0.0935269243086382,-0.900392991253461,-1.81250533365137,1.32703589258252,-0.145882591865996,-0.211434910820447,0.657753940958765,-0.993536531803046,-0.467275842358633,-0.17824928425232,-0.72536574092242,-0.0299693796584272,0.44558998587501,-0.349414524332399,0.823937419648123,-0.297254355169804,-1.18586242078735,-0.568191765882011,-1.22768083385441,-0.474875613092962,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
0,-0.695114091511716,1.9163210111478,0,0,0,5.85848315525536,1.78452586455774,0.821746382218284,0.55328517844328,-0.440684425907966,1.28591652610728,0.446167284788882,0.608857765963991,-2.06983026284105,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.304868379599786,-1.89933904096676,0.157121783650554,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.734893074203248,-0.36416281671024,0.264583687432636,0.671249181800652,0.267702418304775,0.699541689460543,0.679877358527542,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.27456392637561,-0.386944017708333,-0.70715273286852,-0.126635570160144,0.955482905855295,-0.152666226812219,-0.451796206396106,0.217133661864635,1.24069108384723,0.881025905578381,-1.79331177714593,1.88443272991706,1.3938564169266,0.600294180405597,-0.764561780132954,-0.145882591865996,0.152881108701776,0.567350622010971,0.328118041310186,2.13956793968863,-0.17824928425232,-0.826014520849934,0.168936089705707,0.0144172343242874,2.91780067280558,0.823937419648123,0.153637958691417,0.609946497179085,1.7595615975701,-1.22768083385441,0.428434033310302,0.24791735748383,1.12196872162642,-0.1395267608342,8.35288712912949,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,-2.012300771683,-0.187048393850105,1.04304623484603,"No"
0,-0.695114091511716,1.15282748461582,0,0,0,-0.0538800676865754,-0.48605149026801,-0.31008802876052,0.55328517844328,2.32914869064312,1.28591652610728,-2.24079273713356,-1.64203935170083,0.483019515778674,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.579065768292116,0.526377013128025,-0.938038606669206,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.726529225367338,-0.36416281671024,0.264583687432636,-1.04992300763831,0.267702418304775,-1.03345946664423,-0.937593955038257,0.216580031172601,-0.122179654159645,-0.0798230938969028,2.96898841508749,-0.386944017708333,0.832937465782928,-0.126635570160144,-1.04634882024037,-0.152666226812219,2.82236224685133,-0.606111435888042,-1.21116433951768,-1.26909672618019,1.25832182037767,-0.801925978495574,-0.818196489801277,0.600294180405597,1.32703589258252,-0.145882591865996,-0.211434910820447,0.538727627610572,-0.993536531803046,-0.467275842358633,-0.17824928425232,-0.673177484663709,-0.614985466023529,0.160008033549207,-0.45965798190454,0.823937419648123,-0.297254355169804,-1.18586242078735,-0.568191765882011,-1.22768083385441,1.33174367971357,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
0,0.288018121769512,-1.51939985824611,0,0,0,-0.146260743045043,-0.48605149026801,2.51949799868649,0.55328517844328,-0.440684425907966,-0.777475357850813,0.446167284788882,0.608857765963991,0.483019515778674,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,2.43710550732351,0.526377013128025,-0.938038606669206,0.752287423832686,0.765139595823464,1.82491209333703,0.753423346727155,0.747438847457113,-0.36416281671024,0.264583687432636,0.671249181800652,0.267702418304775,0.699541689460543,0.679877358527542,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.27456392637561,-0.386944017708333,0.576255766007687,2.45865098268292,0.955482905855295,-0.152666226812219,-0.451796206396106,-0.606111435888042,0.0147633721647725,0.591586320533958,-0.267494978384132,-0.801925978495574,-0.549849088001501,0.600294180405597,-0.764561780132954,-0.145882591865996,-0.211434910820447,0.990460826365382,-0.993536531803046,-0.467275842358633,-0.17824928425232,0.0723690333178734,0.157235767978405,0.00321794207621664,-0.449635849397982,0.823937419648123,-0.131736923499229,0.766103794393557,-0.568191765882011,0.814355314290173,1.33174367971357,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
0,0.288018121769512,1.1642798875138,0,0,0,-0.76653099188047,1.78452586455774,-0.31008802876052,0.55328517844328,2.32914869064312,1.28591652610728,-2.24079273713356,0.608857765963991,0.483019515778674,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.304868379599786,-1.89933904096676,-0.938038606669206,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.728620187576316,-0.36416281671024,0.264583687432636,-1.04992300763831,0.267702418304775,-1.03345946664423,-0.937593955038257,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.144821832717086,-0.386944017708333,-1.220516132419,-0.126635570160144,-1.04634882024037,-0.152666226812219,-0.451796206396106,-0.114621825289429,0.750319999174245,0.881025905578381,-0.267494978384132,-0.801925978495574,-0.818196489801277,0.600294180405597,-0.764561780132954,-0.145882591865996,-0.211434910820447,-1.21832747419609,-0.993536531803046,2.13956793968863,-0.17824928425232,1.43858302751912,-0.146972596931448,-0.26556507187748,2.91780067280558,0.0328594435561056,-0.126029425855416,2.24959811793104,-0.568191765882011,0.814355314290173,1.33174367971357,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,1.04304623484603,"No"
0,-0.695114091511716,0.396968893349163,0,0,0,-0.436600008457371,1.78452586455774,-0.31008802876052,0.55328517844328,-0.440684425907966,1.28591652610728,0.446167284788882,0.608857765963991,-2.06983026284105,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.304868379599786,-1.89933904096676,-0.938038606669206,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.745347885248136,-0.36416281671024,0.264583687432636,0.671249181800652,0.267702418304775,0.699541689460543,0.679877358527542,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.27456392637561,-0.386944017708333,-0.963834432643761,-0.126635570160144,0.955482905855295,-0.152666226812219,-0.451796206396106,-0.458664552708458,0.750319999174245,0.384843759787941,-0.267494978384132,-0.801925978495574,0.68551597794161,0.600294180405597,-0.764561780132954,-0.145882591865996,-0.211434910820447,1.02333476052822,-0.993536531803046,2.13956793968863,-0.17824928425232,0.542063339646271,-0.474581605295905,-0.601543839319602,1.36437013428906,-1.74985148848224,0.15934545633523,0.766103794393557,1.7595615975701,-1.22768083385441,0.428434033310302,1.38594763701804,0.710810962381375,0.0838609118695729,-0.119691358909302,3.15108640198093,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,-2.012300771683,-0.187048393850105,1.79708501637376,"No"
0,0.288018121769512,1.9163210111478,0,0,0,-0.528980683815838,-0.48605149026801,1.95358079319709,0.55328517844328,-0.440684425907966,-0.777475357850813,0.446167284788882,0.608857765963991,0.483019515778674,-9.43068033541051,0.126476458603269,0.0340443446462119,-0.122453550774208,-0.304868379599786,0.526377013128025,-0.938038606669206,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.765212026233422,-0.36416281671024,-3.80115425681692,0.671249181800652,0.267702418304775,0.699541689460543,0.679877358527542,0.216580031172601,-0.122179654159645,-0.0798230938969028,-0.27456392637561,1.42130735508883,0.0628923664572041,-0.126635570160144,-1.04634882024037,-0.152666226812219,-0.451796206396106,-0.0249249713551821,1.73106216852021,0.881025905578381,-0.267494978384132,0.0935269243086382,-0.943908786139911,-1.81250533365137,0.490396823496327,-0.145882591865996,-0.211434910820447,1.33507034310682,-0.993536531803046,-0.467275842358633,-0.17824928425232,1.63056125589938,-0.0615602483221427,-0.202401063598362,-0.519790776943889,-1.08690586063048,0.439012840882063,0.766103794393557,-0.568191765882011,0.814355314290173,-0.474875613092962,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
0,-0.695114091511716,0.026674532981152,0,0,0,-0.119866264371195,-0.48605149026801,-0.876005234249922,0.55328517844328,2.32914869064312,1.28591652610728,-2.24079273713356,-1.64203935170083,0.483019515778674,0.106012331639276,0.126476458603269,0.0340443446462119,-0.134550377530303,-0.579065768292116,0.526377013128025,0.157121783650554,0.752287423832686,0.765139595823464,0.343436173233759,0.753423346727155,0.723392782053872,-0.36416281671024,0.264583687432636,0.671249181800652,0.267702418304775,0.699541689460543,0.679877358527542,0.216580031172601,-0.122179654159645,-0.0798230938969028,0.393607855965788,-0.386944017708333,-0.963834432643761,-0.126635570160144,0.955482905855295,-0.152666226812219,2.54951570908071,-0.606111435888042,-1.21116433951768,-1.26909672618019,-1.79331177714593,1.88443272991706,1.3938564169266,0.600294180405597,1.32703589258252,-0.145882591865996,-0.211434910820447,-1.43654238200111,0.328118041310186,-0.467275842358633,-0.17824928425232,-0.990034754805882,-0.614985466023529,-0.312602099319377,-0.45965798190454,-0.518666751043259,-0.297254355169804,-1.18586242078735,-0.568191765882011,-1.22768083385441,-1.37818525949623,-0.510769495538975,-0.504433646224667,-0.362914433537973,-0.119691358909302,-0.317277371598895,-0.28573486722795,0,-0.26268346286181,-0.0263645238738961,-0.319922736448801,0.49682851856453,-0.187048393850105,-0.465031328209438,"No"
